pointId,id,name,countryId,townId,address,longitude,latitude,categoryId,seq,installer_name,status,renewable_type,equipment_type,location_type,capacity_kw
832472,T_T21_0536_0285-0000,屏東縣佳冬鄉塭豐段0285-0000地號,17,308,0285-0000,120.530782,22.424516,REVO_PV,832472,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832473,T_T21_0536_0286-0000,屏東縣佳冬鄉塭豐段0286-0000地號,17,308,0286-0000,120.530717,22.424430,REVO_PV,832473,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832474,T_T21_0536_0268-0000,屏東縣佳冬鄉塭豐段0268-0000地號,17,308,0268-0000,120.532026,22.424395,REVO_PV,832474,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832475,T_T21_0536_0269-0000,屏東縣佳冬鄉塭豐段0269-0000地號,17,308,0269-0000,120.531894,22.424328,REVO_PV,832475,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832476,T_T21_0536_0270-0000,屏東縣佳冬鄉塭豐段0270-0000地號,17,308,0270-0000,120.531995,22.424037,REVO_PV,832476,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832477,T_T21_0536_0267-0001,屏東縣佳冬鄉塭豐段0267-0001地號,17,308,0267-0001,120.532106,22.424515,REVO_PV,832477,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832478,T_T21_0536_0250-0000,屏東縣佳冬鄉塭豐段0250-0000地號,17,308,0250-0000,120.533517,22.423644,REVO_PV,832478,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832479,T_T21_0536_0251-0000,屏東縣佳冬鄉塭豐段0251-0000地號,17,308,0251-0000,120.533490,22.423502,REVO_PV,832479,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832480,T_T21_0536_0252-0000,屏東縣佳冬鄉塭豐段0252-0000地號,17,308,0252-0000,120.533433,22.423349,REVO_PV,832480,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832481,T_T21_0536_0254-0000,屏東縣佳冬鄉塭豐段0254-0000地號,17,308,0254-0000,120.533352,22.423102,REVO_PV,832481,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832482,T_T21_0536_0255-0000,屏東縣佳冬鄉塭豐段0255-0000地號,17,308,0255-0000,120.532684,22.423333,REVO_PV,832482,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832483,T_T21_0536_0256-0000,屏東縣佳冬鄉塭豐段0256-0000地號,17,308,0256-0000,120.532629,22.423129,REVO_PV,832483,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832484,T_T21_0536_0241-0000,屏東縣佳冬鄉塭豐段0241-0000地號,17,308,0241-0000,120.534235,22.422915,REVO_PV,832484,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832485,T_T21_0536_0242-0000,屏東縣佳冬鄉塭豐段0242-0000地號,17,308,0242-0000,120.534132,22.422785,REVO_PV,832485,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832486,T_T21_0536_0243-0000,屏東縣佳冬鄉塭豐段0243-0000地號,17,308,0243-0000,120.534030,22.422655,REVO_PV,832486,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832487,T_T21_0536_0244-0000,屏東縣佳冬鄉塭豐段0244-0000地號,17,308,0244-0000,120.533916,22.422510,REVO_PV,832487,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832488,T_T21_0536_0245-0000,屏東縣佳冬鄉塭豐段0245-0000地號,17,308,0245-0000,120.533802,22.422364,REVO_PV,832488,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832489,T_T21_0536_0246-0000,屏東縣佳冬鄉塭豐段0246-0000地號,17,308,0246-0000,120.533688,22.422219,REVO_PV,832489,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832490,T_T21_0536_0231-0000,屏東縣佳冬鄉塭豐段0231-0000地號,17,308,0231-0000,120.534708,22.421829,REVO_PV,832490,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832491,T_T21_0536_0232-0000,屏東縣佳冬鄉塭豐段0232-0000地號,17,308,0232-0000,120.534617,22.421711,REVO_PV,832491,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832492,T_T21_0536_0233-0000,屏東縣佳冬鄉塭豐段0233-0000地號,17,308,0233-0000,120.534526,22.421592,REVO_PV,832492,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832493,T_T21_0536_0234-0000,屏東縣佳冬鄉塭豐段0234-0000地號,17,308,0234-0000,120.534412,22.421472,REVO_PV,832493,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832494,T_T21_0536_0541-0000,屏東縣佳冬鄉塭豐段0541-0000地號,17,308,0541-0000,120.526366,22.422145,REVO_PV,832494,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832495,T_T21_0536_0542-0000,屏東縣佳冬鄉塭豐段0542-0000地號,17,308,0542-0000,120.526492,22.421974,REVO_PV,832495,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832496,T_T21_0536_0543-0000,屏東縣佳冬鄉塭豐段0543-0000地號,17,308,0543-0000,120.526665,22.421877,REVO_PV,832496,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832497,T_T21_0536_0544-0000,屏東縣佳冬鄉塭豐段0544-0000地號,17,308,0544-0000,120.526830,22.421783,REVO_PV,832497,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832498,T_T21_0536_0545-0000,屏東縣佳冬鄉塭豐段0545-0000地號,17,308,0545-0000,120.526979,22.421700,REVO_PV,832498,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832499,T_T21_0536_0546-0000,屏東縣佳冬鄉塭豐段0546-0000地號,17,308,0546-0000,120.527128,22.421617,REVO_PV,832499,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832500,T_T21_0536_0547-0000,屏東縣佳冬鄉塭豐段0547-0000地號,17,308,0547-0000,120.527285,22.421530,REVO_PV,832500,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832501,T_T21_0536_0548-0000,屏東縣佳冬鄉塭豐段0548-0000地號,17,308,0548-0000,120.527441,22.421438,REVO_PV,832501,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832502,T_T21_0536_0541-0001,屏東縣佳冬鄉塭豐段0541-0001地號,17,308,0541-0001,120.526061,22.421691,REVO_PV,832502,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832503,T_T21_0536_0534-0000,屏東縣佳冬鄉塭豐段0534-0000地號,17,308,0534-0000,120.528763,22.421983,REVO_PV,832503,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832504,T_T21_0536_0535-0000,屏東縣佳冬鄉塭豐段0535-0000地號,17,308,0535-0000,120.528862,22.421926,REVO_PV,832504,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832505,T_T21_0536_0536-0000,屏東縣佳冬鄉塭豐段0536-0000地號,17,308,0536-0000,120.529014,22.421843,REVO_PV,832505,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832506,T_T21_0536_0537-0000,屏東縣佳冬鄉塭豐段0537-0000地號,17,308,0537-0000,120.529232,22.421720,REVO_PV,832506,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832507,T_T21_0536_0381-0000,屏東縣佳冬鄉塭豐段0381-0000地號,17,308,0381-0000,120.524908,22.424401,REVO_PV,832507,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832508,T_T21_0536_0383-0000,屏東縣佳冬鄉塭豐段0383-0000地號,17,308,0383-0000,120.525299,22.424324,REVO_PV,832508,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832509,T_T21_0536_0403-0000,屏東縣佳冬鄉塭豐段0403-0000地號,17,308,0403-0000,120.524626,22.423016,REVO_PV,832509,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832510,T_T21_0536_0405-0000,屏東縣佳冬鄉塭豐段0405-0000地號,17,308,0405-0000,120.524945,22.422837,REVO_PV,832510,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832511,T_T21_0536_0506-0000,屏東縣佳冬鄉塭豐段0506-0000地號,17,308,0506-0000,120.528678,22.423307,REVO_PV,832511,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832512,T_T21_0536_0395-0000,屏東縣佳冬鄉塭豐段0395-0000地號,17,308,0395-0000,120.526753,22.423106,REVO_PV,832512,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832513,T_T21_0536_0522-0000,屏東縣佳冬鄉塭豐段0522-0000地號,17,308,0522-0000,120.526922,22.423011,REVO_PV,832513,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832514,T_T21_0536_0523-0000,屏東縣佳冬鄉塭豐段0523-0000地號,17,308,0523-0000,120.527095,22.422917,REVO_PV,832514,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832515,T_T21_0536_0524-0000,屏東縣佳冬鄉塭豐段0524-0000地號,17,308,0524-0000,120.527224,22.422843,REVO_PV,832515,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832516,T_T21_0536_0525-0000,屏東縣佳冬鄉塭豐段0525-0000地號,17,308,0525-0000,120.527321,22.422788,REVO_PV,832516,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832517,T_T21_0536_0526-0000,屏東縣佳冬鄉塭豐段0526-0000地號,17,308,0526-0000,120.527452,22.422716,REVO_PV,832517,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832518,T_T21_0536_0529-0000,屏東縣佳冬鄉塭豐段0529-0000地號,17,308,0529-0000,120.527903,22.422465,REVO_PV,832518,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832519,T_T21_0536_0510-0000,屏東縣佳冬鄉塭豐段0510-0000地號,17,308,0510-0000,120.529429,22.422912,REVO_PV,832519,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832520,T_T21_0536_0511-0000,屏東縣佳冬鄉塭豐段0511-0000地號,17,308,0511-0000,120.529571,22.422832,REVO_PV,832520,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832521,T_T21_0536_0413-0000,屏東縣佳冬鄉塭豐段0413-0000地號,17,308,0413-0000,120.526141,22.422168,REVO_PV,832521,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832522,T_T21_0536_0558-0000,屏東縣佳冬鄉塭豐段0558-0000地號,17,308,0558-0000,120.525681,22.421076,REVO_PV,832522,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832523,T_T21_0536_0559-0000,屏東縣佳冬鄉塭豐段0559-0000地號,17,308,0559-0000,120.525813,22.421002,REVO_PV,832523,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832524,T_T21_0536_0560-0000,屏東縣佳冬鄉塭豐段0560-0000地號,17,308,0560-0000,120.525985,22.420945,REVO_PV,832524,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832525,T_T21_0536_0561-0000,屏東縣佳冬鄉塭豐段0561-0000地號,17,308,0561-0000,120.526006,22.420715,REVO_PV,832525,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832526,T_T21_0536_0565-0000,屏東縣佳冬鄉塭豐段0565-0000地號,17,308,0565-0000,120.526701,22.420503,REVO_PV,832526,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832527,T_T21_0536_0566-0000,屏東縣佳冬鄉塭豐段0566-0000地號,17,308,0566-0000,120.526842,22.420422,REVO_PV,832527,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832528,T_T21_0865_0245-0000,屏東縣佳冬鄉塭仔段0245-0000地號,17,308,0245-0000,120.525324,22.421116,REVO_PV,832528,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832529,T_T21_0865_0314-0000,屏東縣佳冬鄉塭仔段0314-0000地號,17,308,0314-0000,120.526161,22.419731,REVO_PV,832529,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832530,T_T21_0865_0316-0000,屏東縣佳冬鄉塭仔段0316-0000地號,17,308,0316-0000,120.525747,22.419764,REVO_PV,832530,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832531,T_T21_0865_0410-0000,屏東縣佳冬鄉塭仔段0410-0000地號,17,308,0410-0000,120.522873,22.419931,REVO_PV,832531,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832532,T_T21_0865_0411-0000,屏東縣佳冬鄉塭仔段0411-0000地號,17,308,0411-0000,120.522603,22.419727,REVO_PV,832532,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832533,T_T21_0865_0046-0000,屏東縣佳冬鄉塭仔段0046-0000地號,17,308,0046-0000,120.525100,22.426489,REVO_PV,832533,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832534,T_T21_0865_0045-0000,屏東縣佳冬鄉塭仔段0045-0000地號,17,308,0045-0000,120.525171,22.426609,REVO_PV,832534,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832535,T_T21_0865_0481-0000,屏東縣佳冬鄉塭仔段0481-0000地號,17,308,0481-0000,120.520596,22.418793,REVO_PV,832535,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832536,T_T21_0865_0480-0000,屏東縣佳冬鄉塭仔段0480-0000地號,17,308,0480-0000,120.520707,22.418932,REVO_PV,832536,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832537,T_T21_0865_0479-0000,屏東縣佳冬鄉塭仔段0479-0000地號,17,308,0479-0000,120.520875,22.418704,REVO_PV,832537,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832538,T_T21_0865_0478-0000,屏東縣佳冬鄉塭仔段0478-0000地號,17,308,0478-0000,120.521078,22.418717,REVO_PV,832538,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832539,T_T21_0865_0477-0000,屏東縣佳冬鄉塭仔段0477-0000地號,17,308,0477-0000,120.521125,22.418574,REVO_PV,832539,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832540,T_T21_0865_0470-0000,屏東縣佳冬鄉塭仔段0470-0000地號,17,308,0470-0000,120.521004,22.418949,REVO_PV,832540,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
832541,T_T21_0865_0470-0006,屏東縣佳冬鄉塭仔段0470-0006地號,17,308,0470-0006,120.521076,22.419027,REVO_PV,832541,天璣智慧能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,28563.40000
914754,T_T16_0873_0095-0000,屏東縣枋寮鄉金榮段0095-0000地號,17,303,0095-0000,120.615220,22.365763,REVO_PV,914754,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914755,T_T16_0873_0111-0000,屏東縣枋寮鄉金榮段0111-0000地號,17,303,0111-0000,120.619519,22.363845,REVO_PV,914755,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914756,T_T16_0873_0300-0000,屏東縣枋寮鄉金榮段0300-0000地號,17,303,0300-0000,120.616639,22.359815,REVO_PV,914756,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914757,T_T16_0873_0316-0000,屏東縣枋寮鄉金榮段0316-0000地號,17,303,0316-0000,120.617566,22.358914,REVO_PV,914757,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914758,T_T16_0873_0316-0001,屏東縣枋寮鄉金榮段0316-0001地號,17,303,0316-0001,120.617699,22.358126,REVO_PV,914758,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914759,T_T16_0873_0325-0000,屏東縣枋寮鄉金榮段0325-0000地號,17,303,0325-0000,120.619563,22.358849,REVO_PV,914759,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914760,T_T16_0873_0330-0000,屏東縣枋寮鄉金榮段0330-0000地號,17,303,0330-0000,120.620082,22.359240,REVO_PV,914760,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914761,T_T16_0873_0344-0000,屏東縣枋寮鄉金榮段0344-0000地號,17,303,0344-0000,120.617789,22.357631,REVO_PV,914761,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914762,T_T16_0873_0392-0000,屏東縣枋寮鄉金榮段0392-0000地號,17,303,0392-0000,120.626129,22.358997,REVO_PV,914762,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914763,T_T16_0873_0395-0000,屏東縣枋寮鄉金榮段0395-0000地號,17,303,0395-0000,120.626714,22.358976,REVO_PV,914763,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914764,T_T16_0873_0396-0000,屏東縣枋寮鄉金榮段0396-0000地號,17,303,0396-0000,120.626638,22.358566,REVO_PV,914764,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914765,T_T16_0873_0447-0000,屏東縣枋寮鄉金榮段0447-0000地號,17,303,0447-0000,120.633911,22.357980,REVO_PV,914765,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
914766,T_T16_0873_0554-0000,屏東縣枋寮鄉金榮段0554-0000地號,17,303,0554-0000,120.633478,22.357373,REVO_PV,914766,寶興能源股份有限公司,商轉中,太陽光電(PV),第一型,地面型,21652.39000
